doc_id,token,label
2050,:,O
2050,$245.00,B-Total
2050,Paid,O
2050,via,O
2050,:,O
2050,Debit,B-PaymentMethod
2050,We,O
2050,appreciate,O
2050,your,O
2050,business.,O
2051,www.ludlowanandwines.com,O
2051,Merchant,O
2051,:,O
2051,Ludlow,B-Merchant
2051,&,I-Merchant
2051,Anand,I-Merchant
2051,Wine,I-Merchant
2051,Shop,I-Merchant
2051,Date,O
2051,of,O
2051,Purchase,O
2051,:,O
2051,2024-04-08,B-Date
2051,Item,O
2051,Sundry,O
2051,goods,O
2051,x,O
2051,1,O
2051,+,O
2051,1,O
2051,(,O
2051,271,O
2051,),O
2051,203,O
2051,-,O
2051,3674,O
2051,Total,O
2051,:,O
2051,$265.40,B-Total
2051,9346,O
2051,Meadow,O
2051,Way,O
2051,",",O
2051,Springfield,O
2051,",",O
2051,IL,O
2051,20968,O
2051,Payment,O
2051,Method,O
2051,:,O
2051,Visa,B-PaymentMethod
2051,Have,O
2051,a,O
2051,great,O
2051,day.,O
2052,Store,O
2052,:,O
2052,Fox,B-Merchant
2052,Hollow,I-Merchant
2052,Cinema,I-Merchant
2052,5,O
2052,x,O
2052,Widget,O
2052,Assembly,O
2052,Kit,O
2052,Purchase,O
2052,Date,O
2052,:,O
2052,2024-01-08,B-Date
2052,Item,O
2052,Sundry,O
2052,goods,O
2052,x,O
2052,2,O
2052,Amount,O
2052,:,O
2052,$46.09,B-Total
2052,Method,O
2052,:,O
2052,Mastercard,B-PaymentMethod
2052,We,O
2052,appreciate,O
2052,your,O
2052,business.,O
2053,Merchant,O
2053,:,O
2053,Cedar,B-Merchant
2053,Point,I-Merchant
2053,Cafe,I-Merchant
2053,5274,O
2053,Juniper,O
2053,Street,O
2053,",",O
2053,Cedar,O
2053,Falls,O
2053,",",O
2053,IA,O
2053,24802,O
2053,Payment,O
2053,is,O
2053,due,O
2053,within,O
2053,15,O
2053,days,O
2053,of,O
2053,the,O
2053,invoice,O
2053,date.,O
2053,www.cedarpointcafe.com,O
2053,Date,O
2053,of,O
2053,Purchase,O
2053,:,O
2053,2025-03-21,B-Date
2053,Amount,O
2053,:,O
2053,$274.39,B-Total
2053,An,O
2053,ISO,O
2053,9001,O
2053,Certified,O
2053,Company,O
2053,Payment,O
2053,Method,O
2053,:,O
2053,Mastercard,B-PaymentMethod
2054,1892,O
2054,Lakeview,O
2054,Road,O
2054,",",O
2054,Rivertown,O
2054,",",O
2054,OR,O
2054,98740,O
2054,Purchased,O
2054,At,O
2054,:,O
2054,The,B-Merchant
2054,Gilded,I-Merchant
2054,Butcher,I-Merchant
2054,Transaction,O
2054,Date,O
2054,:,O
2054,2024-12-27,B-Date
2054,Disputes,O
2054,must,O
2054,be,O
2054,raised,O
2054,within,O
2054,30,O
2054,days,O
2054,of,O
2054,receipt.,O
2054,Item,O
2054,Sundry,O
2054,goods,O
2054,x,O
2054,2,O
2054,Amount,O
2054,Paid,O
2054,:,O
2054,$54.14,B-Total
2054,Method,O
2054,:,O
2054,Cash,B-PaymentMethod
2054,We,O
2054,appreciate,O
2054,your,O
2054,business.,O
2055,1833,O
2055,Juniper,O
2055,Way,O
2055,",",O
2055,Millbrook,O
2055,",",O
2055,NY,O
2055,32797,O
2055,Purchased,O
2055,At,O
2055,:,O
2055,Corner,B-Merchant
2055,General,I-Merchant
2055,Store,I-Merchant
2055,Date,O
2055,of,O
2055,Purchase,O
2055,:,O
2055,2025-12-10,B-Date
2055,+,O
2055,1,O
2055,(,O
2055,320,O
2055,),O
2055,298,O
2055,-,O
2055,2490,O
2055,1,O
2055,x,O
2055,Rush,O
2055,Processing,O
2055,Fee,O
2055,Amount,O
2055,Paid,O
2055,:,O
2055,$113.28,B-Total
2055,Payment,O
2055,Method,O
2055,:,O
2055,Debit,B-PaymentMethod
2055,See,O
2055,you,O
2055,next,O
2055,time,O
2055,!,O
2056,Store,O
2056,:,O
2056,Willow,B-Merchant
2056,Creek,I-Merchant
2056,Hardware,I-Merchant
2056,info,O
2056,@,O
2056,willowcreekhardw.co,O
2056,Purchase,O
2056,Date,O
2056,:,O
2056,07/03/2025,B-Date
2056,Amount,O
2056,:,O
2056,$89.84,B-Total
2056,Tender,O
2056,:,O
2056,Debit,B-PaymentMethod
2056,Come,O
2056,back,O
2056,soon,O
2056,!,O
2057,Purchased,O
2057,At,O
2057,:,O
2057,Maple,B-Merchant
2057,Street,I-Merchant
2057,Barbershop,I-Merchant
2057,Purchase,O
2057,Date,O
2057,:,O
2057,2025-10-05,B-Date
2057,Item,O
2057,Sundry,O
2057,goods,O
2057,x,O
2057,3,O
2057,info,O
2057,@,O
2057,maplestreetbarbe.co,O
2057,4,O
2057,x,O
2057,Custom,O
2057,Design,O
2057,Package,O
2057,Serving,O
2057,clients,O
2057,since,O
2057,1998,O
2057,845,O
2057,Stonebridge,O
2057,Drive,O
2057,",",O
2057,Riverside,O
2057,",",O
2057,CA,O
2057,78795,O
2057,Total,O
2057,:,O
2057,$271.50,B-Total
2057,Payment,O
2057,Method,O
2057,:,O
2057,Mastercard,B-PaymentMethod
2057,Come,O
2057,back,O
2057,soon,O
2057,!,O
2058,+,O
2058,1,O
2058,(,O
2058,501,O
2058,),O
2058,324,O
2058,-,O
2058,1862,O
2058,Store,O
2058,:,O
2058,Eriksson,B-Merchant
2058,&,I-Merchant
2058,Vance,I-Merchant
2058,Hardware,I-Merchant
2058,Date,O
2058,of,O
2058,Purchase,O
2058,:,O
2058,09/18/2026,B-Date
2058,Total,O
2058,Paid,O
2058,:,O
2058,$119.82,B-Total
2058,Tender,O
2058,:,O
2058,Visa,B-PaymentMethod
2058,8501,O
2058,Juniper,O
2058,Drive,O
2058,",",O
2058,Elmwood,O
2058,",",O
2058,TX,O
2058,51478,O
2058,See,O
2058,you,O
2058,next,O
2058,time,O
2058,!,O
2059,4762,O
2059,Harbor,O
2059,Avenue,O
2059,",",O
2059,Ashland,O
2059,",",O
2059,OH,O
2059,28551,O
2059,Merchant,O
2059,:,O
2059,Windward,B-Merchant
2059,Market,I-Merchant
2059,Locally,O
2059,owned,O
2059,and,O
2059,operated,O
2059,Date,O
2059,of,O
2059,Purchase,O
2059,:,O
2059,05/03/2024,B-Date
2059,A,O
2059,late,O
2059,fee,O
2059,of,O
2059,1.5%,O
2059,per,O
2059,month,O
2059,applies,O
2059,to,O
2059,overdue,O
2059,balances.,O
2059,Total,O
2059,:,O
2059,$103.36,B-Total
2059,Method,O
2059,:,O
2059,Cash,B-PaymentMethod
2059,Thank,O
2059,you,O
2059,for,O
2059,shopping,O
2059,with,O
2059,us.,O
2060,Store,O
2060,:,O
2060,Trailhead,B-Merchant
2060,Salon,I-Merchant
2060,info,O
2060,@,O
2060,trailheadsalon.com,O
2060,Sale,O
2060,Date,O
2060,:,O
2060,02/01/2026,B-Date
2060,Total,O
2060,Paid,O
2060,:,O
2060,$10.53,B-Total
2060,Payment,O
2060,Type,O
2060,:,O
2060,Amex,B-PaymentMethod
2060,Have,O
2060,a,O
2060,great,O
2060,day.,O
2061,Disputes,O
2061,must,O
2061,be,O
2061,raised,O
2061,within,O
2061,30,O
2061,days,O
2061,of,O
2061,receipt.,O
2061,info,O
2061,@,O
2061,riversidestudio.co,O
2061,An,O
2061,ISO,O
2061,9001,O
2061,Certified,O
2061,Company,O
2061,Purchased,O
2061,At,O
2061,:,O
2061,Riverside,B-Merchant
2061,Studio,I-Merchant
2061,Date,O
2061,of,O
2061,Purchase,O
2061,:,O
2061,02/17/2026,B-Date
2061,Item,O
2061,Sundry,O
2061,goods,O
2061,x,O
2061,4,O
2061,Total,O
2061,:,O
2061,$148.38,B-Total
2061,Paid,O
2061,via,O
2061,:,O
2061,Cash,B-PaymentMethod
2061,1,O
2061,x,O
2061,Custom,O
2061,Design,O
2061,Package,O
2061,See,O
2061,you,O
2061,next,O
2061,time,O
2061,!,O
2062,Your,O
2062,satisfaction,O
2062,is,O
2062,our,O
2062,priority,O
2062,Sold,O
2062,By,O
2062,:,O
2062,The,B-Merchant
2062,Gilded,I-Merchant
2062,Wine,I-Merchant
2062,Shop,I-Merchant
2062,www.thegildedwinesho.com,O
2062,Date,O
2062,:,O
2062,06/01/2024,B-Date
2062,Total,O
2062,Paid,O
2062,:,O
2062,$71.77,B-Total
2062,1138,O
2062,River,O
2062,Way,O
2062,",",O
2062,Stonegate,O
2062,",",O
2062,GA,O
2062,40289,O
2062,Payment,O
2062,Method,O
2062,:,O
2062,Mastercard,B-PaymentMethod
2062,Thank,O
2062,you,O
2062,for,O
2062,shopping,O
2062,with,O
2062,us.,O
2063,www.cornersalon.com,O
2063,Sold,O
2063,By,O
2063,:,O
2063,Corner,B-Merchant
2063,Salon,I-Merchant
2063,All,O
2063,sales,O
2063,are,O
2063,final,O
2063,unless,O
2063,otherwise,O
2063,noted.,O
2063,Sale,O
2063,Date,O
2063,:,O
2063,2026-01-29,B-Date
2063,Total,O
2063,Charged,O
2063,:,O
2063,$129.10,B-Total
2063,Paid,O
2063,via,O
2063,:,O
2063,Cash,B-PaymentMethod
2064,Sold,O
2064,By,O
2064,:,O
2064,Old,B-Merchant
2064,Town,I-Merchant
2064,Diner,I-Merchant
2064,3,O
2064,x,O
2064,On-Site,O
2064,Installation,O
2064,Sale,O
2064,Date,O
2064,:,O
2064,06/18/2023,B-Date
2064,Amount,O
2064,Paid,O
2064,:,O
2064,$167.87,B-Total
2064,Tender,O
2064,:,O
2064,Debit,B-PaymentMethod
2064,4091,O
2064,Stonebridge,O
2064,Lane,O
2064,",",O
2064,Springfield,O
2064,",",O
2064,IL,O
2064,36847,O
2065,Quality.,O
2065,Integrity.,O
2065,Excellence.,O
2065,Maple,B-Merchant
2065,Street,I-Merchant
2065,Sports,I-Merchant
2065,Date,O
2065,:,O
2065,03/31/2023,B-Date
2065,Total,O
2065,:,O
2065,$131.10,B-Total
2065,3,O
2065,x,O
2065,On-Site,O
2065,Installation,O
2065,Payment,O
2065,Type,O
2065,:,O
2065,Visa,B-PaymentMethod
2065,Thank,O
2065,you,O
2065,for,O
2065,shopping,O
2065,with,O
2065,us.,O
2066,Purchased,O
2066,At,O
2066,:,O
2066,Juniper,B-Merchant
2066,Lane,I-Merchant
2066,Studio,I-Merchant
2066,Sale,O
2066,Date,O
2066,:,O
2066,2025-11-26,B-Date
2066,Item,O
2066,Sundry,O
2066,goods,O
2066,x,O
2066,4,O
2066,Amount,O
2066,Paid,O
2066,:,O
2066,$72.44,B-Total
2066,Method,O
2066,:,O
2066,Mastercard,B-PaymentMethod
2066,Have,O
2066,a,O
2066,great,O
2066,day.,O
2066,1436,O
2066,Stonebridge,O
2066,Way,O
2066,",",O
2066,Elmwood,O
2066,",",O
2066,TX,O
2066,43102,O
2067,2,O
2067,x,O
2067,Replacement,O
2067,Parts,O
2067,Set,O
2067,Sold,O
2067,By,O
2067,:,O
2067,Trailhead,B-Merchant
2067,Cinema,I-Merchant
2067,Transaction,O
2067,Date,O
2067,:,O
2067,2023-07-27,B-Date
2067,A,O
2067,late,O
2067,fee,O
2067,of,O
2067,1.5%,O
2067,per,O
2067,month,O
2067,applies,O
2067,to,O
2067,overdue,O
2067,balances.,O
2067,Item,O
2067,Sundry,O
2067,goods,O
2067,x,O
2067,5,O
2067,Amount,O
2067,Paid,O
2067,:,O
2067,$60.18,B-Total
2067,Tender,O
2067,:,O
2067,Visa,B-PaymentMethod
2067,We,O
2067,appreciate,O
2067,your,O
2067,business.,O
2067,www.trailheadcinema.com,O
2067,5661,O
2067,Willow,O
2067,Road,O
2067,",",O
2067,Brookfield,O
2067,",",O
2067,WI,O
2067,40554,O
2068,Purchased,O
2068,At,O
2068,:,O
2068,Castellano,B-Merchant
2068,&,I-Merchant
2068,Petrov,I-Merchant
2068,Toy,I-Merchant
2068,Shop,I-Merchant
2068,Committed,O
2068,to,O
2068,sustainable,O
2068,practices,O
2068,www.castellanopetrov.com,O
2068,Date,O
2068,of,O
2068,Purchase,O
2068,:,O
2068,02/27/2023,B-Date
2068,Item,O
2068,Sundry,O
2068,goods,O
2068,x,O
2068,4,O
2068,1226,O
2068,Pine,O
2068,Road,O
2068,",",O
2068,Stonegate,O
2068,",",O
2068,GA,O
2068,37541,O
2068,Amount,O
2068,Paid,O
2068,:,O
2068,$213.11,B-Total
2068,Tender,O
2068,:,O
2068,Cash,B-PaymentMethod
2069,Redbrick,B-Merchant
2069,Surf,I-Merchant
2069,Shop,I-Merchant
2069,Transaction,O
2069,Date,O
2069,:,O
2069,09/16/2023,B-Date
2069,www.redbricksurfshop.com,O
2069,Item,O
2069,Sundry,O
2069,goods,O
2069,x,O
2069,5,O
2069,info,O
2069,@,O
2069,redbricksurfshop.com,O
2069,Amount,O
2069,:,O
2069,$296.44,B-Total
2069,Method,O
2069,:,O
2069,Mastercard,B-PaymentMethod
2069,Family,O
2069,owned,O
2069,since,O
2069,2004,O
2069,Prices,O
2069,are,O
2069,subject,O
2069,to,O
2069,change,O
2069,without,O
2069,notice.,O
2069,Come,O
2069,back,O
2069,soon,O
2069,!,O
2070,Store,O
2070,:,O
2070,Green,B-Merchant
2070,Leaf,I-Merchant
2070,Coffee,I-Merchant
2070,Serving,O
2070,clients,O
2070,since,O
2070,1998,O
2070,+,O
2070,1,O
2070,(,O
2070,210,O
2070,),O
2070,667,O
2070,-,O
2070,6697,O
2070,Transaction,O
2070,Date,O
2070,:,O
2070,11/09/2023,B-Date
2070,Item,O
2070,Sundry,O
2070,goods,O
2070,x,O
2070,3,O
2070,Amount,O
2070,:,O
2070,$88.93,B-Total
2070,Method,O
2070,:,O
2070,Amex,B-PaymentMethod
2070,www.greenleafcoffee.com,O
2070,Have,O
2070,a,O
2070,great,O
2070,day.,O
2071,Sold,O
2071,By,O
2071,:,O
2071,Fox,B-Merchant
2071,Hollow,I-Merchant
2071,Barbershop,I-Merchant
2071,A,O
2071,late,O
2071,fee,O
2071,of,O
2071,1.5%,O
2071,per,O
2071,month,O
2071,applies,O
2071,to,O
2071,overdue,O
2071,balances.,O
2071,3,O
2071,x,O
2071,Rush,O
2071,Processing,O
2071,Fee,O
2071,Sale,O
2071,Date,O
2071,:,O
2071,12/18/2024,B-Date
2071,Locally,O
2071,owned,O
2071,and,O
2071,operated,O
2071,Item,O
2071,Sundry,O
2071,goods,O
2071,x,O
2071,1,O
2071,Charged,O
2071,:,O
2071,$166.12,B-Total
2071,Payment,O
2071,Method,O
2071,:,O
2071,Cash,B-PaymentMethod
2072,Purchased,O
2072,At,O
2072,:,O
2072,Thistledown,B-Merchant
2072,Grill,I-Merchant
2072,9517,O
2072,Lakeview,O
2072,Drive,O
2072,",",O
2072,Millbrook,O
2072,",",O
2072,NY,O
2072,11964,O
2072,www.thistledowngrill.com,O
2072,Date,O
2072,:,O
2072,2025-02-12,B-Date
2072,Item,O
2072,Sundry,O
2072,goods,O
2072,x,O
2072,5,O
2072,Amount,O
2072,Paid,O
2072,:,O
2072,$203.91,B-Total
2072,Tender,O
2072,:,O
2072,Visa,B-PaymentMethod
2072,Come,O
2072,back,O
2072,soon,O
2072,!,O
2073,Metro,B-Merchant
2073,Creamery,I-Merchant
2073,info,O
2073,@,O
2073,metrocreamery.net,O
2073,Date,O
2073,:,O
2073,2025-01-10,B-Date
2073,www.metrocreamery.com,O
2073,Amount,O
2073,Paid,O
2073,:,O
2073,$79.30,B-Total
2073,Disputes,O
2073,must,O
2073,be,O
2073,raised,O
2073,within,O
2073,30,O
2073,days,O
2073,of,O
2073,receipt.,O
2073,1,O
2073,x,O
2073,Maintenance,O
2073,Visit,O
2073,Tender,O
2073,:,O
2073,Debit,B-PaymentMethod
2073,See,O
2073,you,O
2073,next,O
2073,time,O
2073,!,O
2074,Merchant,O
2074,:,O
2074,Saltmarsh,B-Merchant
2074,Gallery,I-Merchant
2074,+,O
2074,1,O
2074,(,O
2074,707,O
2074,),O
2074,414,O
2074,-,O
2074,1677,O
2074,info,O
2074,@,O
2074,saltmarshgallery.com,O
2074,9399,O
2074,River,O
2074,Road,O
2074,",",O
2074,Lakewood,O
2074,",",O
2074,CO,O
2074,56213,O
2074,Transaction,O
2074,Date,O
2074,:,O
2074,2024-05-16,B-Date
2074,An,O
2074,ISO,O
2074,9001,O
2074,Certified,O
2074,Company,O
2074,Item,O
2074,Sundry,O
2074,goods,O
2074,x,O
2074,4,O
2074,Total,O
2074,Paid,O
2074,:,O
2074,$299.07,B-Total
2074,Paid,O
2074,via,O
2074,:,O
2074,PayPal,B-PaymentMethod
2074,See,O
2074,you,O
2074,next,O
2074,time,O
2074,!,O
2075,Merchant,O
2075,:,O
2075,Corner,B-Merchant
2075,Sports,I-Merchant
2075,Purchase,O
2075,Date,O
2075,:,O
2075,2024-01-15,B-Date
2075,Item,O
2075,Sundry,O
2075,goods,O
2075,x,O
2075,2,O
2075,5200,O
2075,Brookside,O
2075,Drive,O
2075,",",O
2075,Springfield,O
2075,",",O
2075,IL,O
2075,32505,O
2075,Amount,O
2075,Paid,O
2075,:,O
2075,$267.39,B-Total
2075,Payment,O
2075,Type,O
2075,:,O
2075,PayPal,B-PaymentMethod
2075,+,O
2075,1,O
2075,(,O
2075,437,O
2075,),O
2075,798,O
2075,-,O
2075,8017,O
2075,Come,O
2075,back,O
2075,soon,O
2075,!,O
2076,Sold,O
2076,By,O
2076,:,O
2076,Fox,B-Merchant
2076,Hollow,I-Merchant
2076,Outdoor,I-Merchant
2076,Gear,I-Merchant
2076,Date,O
2076,of,O
2076,Purchase,O
2076,:,O
2076,2024-11-23,B-Date
2076,Item,O
2076,Sundry,O
2076,goods,O
2076,x,O
2076,3,O
2076,8461,O
2076,Maple,O
2076,Road,O
2076,",",O
2076,Elmwood,O
2076,",",O
2076,TX,O
2076,26384,O
2076,Total,O
2076,Charged,O
2076,:,O
2076,$123.29,B-Total
2076,www.foxhollowoutdoor.com,O
2076,Payment,O
2076,Method,O
2076,:,O
2076,Cash,B-PaymentMethod
2076,+,O
2076,1,O
2076,(,O
2076,429,O
2076,),O
2076,621,O
2076,-,O
2076,1016,O
2076,Thank,O
2076,you,O
2076,for,O
2076,shopping,O
2076,with,O
2076,us.,O
2076,Proud,O
2076,member,O
2076,of,O
2076,the,O
2076,Chamber,O
2076,of,O
2076,Commerce,O
2077,4,O
2077,x,O
2077,Training,O
2077,Session,O
2077,Please,O
2077,include,O
2077,the,O
2077,invoice,O
2077,number,O
2077,with,O
2077,your,O
2077,payment.,O
2077,Lindqvist,B-Merchant
2077,&,I-Merchant
2077,Torres,I-Merchant
2077,Sports,I-Merchant
2077,Transaction,O
2077,Date,O
2077,:,O
2077,2025-02-22,B-Date
2077,Item,O
2077,Sundry,O
2077,goods,O
2077,x,O
2077,4,O
2077,Total,O
2077,Paid,O
2077,:,O
2077,$99.46,B-Total
2077,Tender,O
2077,:,O
2077,Mastercard,B-PaymentMethod
2077,We,O
2077,appreciate,O
2077,your,O
2077,business.,O
2078,Store,O
2078,:,O
2078,Redbrick,B-Merchant
2078,Bakery,I-Merchant
2078,Date,O
2078,:,O
2078,07/25/2025,B-Date
2078,Total,O
2078,Paid,O
2078,:,O
2078,$266.90,B-Total
2078,Tender,O
2078,:,O
2078,Visa,B-PaymentMethod
2078,We,O
2078,appreciate,O
2078,your,O
2078,business.,O
2079,2,O
2079,x,O
2079,Software,O
2079,License,O
2079,Merchant,O
2079,:,O
2079,Juniper,B-Merchant
2079,Lane,I-Merchant
2079,Market,I-Merchant
2079,4682,O
2079,Elm,O
2079,Court,O
2079,",",O
2079,Stonegate,O
2079,",",O
2079,GA,O
2079,17220,O
2079,Sale,O
2079,Date,O
2079,:,O
2079,2025-08-25,B-Date
2079,Total,O
2079,:,O
2079,$181.47,B-Total
2079,Method,O
2079,:,O
2079,Debit,B-PaymentMethod
2079,We,O
2079,appreciate,O
2079,your,O
2079,business.,O
2079,Please,O
2079,include,O
2079,the,O
2079,invoice,O
2079,number,O
2079,with,O
2079,your,O
2079,payment.,O
2079,info,O
2079,@,O
2079,juniperlanemarke.co,O
2080,Purchased,O
2080,At,O
2080,:,O
2080,Copper,B-Merchant
2080,Kettle,I-Merchant
2080,Garden,I-Merchant
2080,Center,I-Merchant
2080,Date,O
2080,:,O
2080,12/13/2023,B-Date
2080,Amount,O
2080,:,O
2080,$65.59,B-Total
2080,info,O
2080,@,O
2080,copperkettlegard.co,O
2080,Method,O
2080,:,O
2080,Debit,B-PaymentMethod
2080,www.copperkettlegard.com,O
2080,Serving,O
2080,clients,O
2080,since,O
2080,1998,O
2081,Purchased,O
2081,At,O
2081,:,O
2081,Union,B-Merchant
2081,General,I-Merchant
2081,Store,I-Merchant
2081,Sale,O
2081,Date,O
2081,:,O
2081,11/01/2024,B-Date
2081,Charged,O
2081,:,O
2081,$209.81,B-Total
2081,2,O
2081,x,O
2081,Cleaning,O
2081,Service,O
2081,5895,O
2081,Cedar,O
2081,Road,O
2081,",",O
2081,Cedar,O
2081,Falls,O
2081,",",O
2081,IA,O
2081,49005,O
2081,Payment,O
2081,Type,O
2081,:,O
2081,Amex,B-PaymentMethod
2082,Green,B-Merchant
2082,Leaf,I-Merchant
2082,Butcher,I-Merchant
2082,Transaction,O
2082,Date,O
2082,:,O
2082,2024-12-13,B-Date
2082,Item,O
2082,Sundry,O
2082,goods,O
2082,x,O
2082,4,O
2082,Total,O
2082,Charged,O
2082,:,O
2082,$292.02,B-Total
2082,Tender,O
2082,:,O
2082,Amex,B-PaymentMethod
2083,9003,O
2083,Sunset,O
2083,Avenue,O
2083,",",O
2083,Rivertown,O
2083,",",O
2083,OR,O
2083,91285,O
2083,An,O
2083,ISO,O
2083,9001,O
2083,Certified,O
2083,Company,O
2083,Store,O
2083,:,O
2083,Cedar,B-Merchant
2083,Point,I-Merchant
2083,Diner,I-Merchant
2083,Date,O
2083,:,O
2083,2023-03-16,B-Date
2083,Item,O
2083,Sundry,O
2083,goods,O
2083,x,O
2083,4,O
2083,Please,O
2083,include,O
2083,the,O
2083,invoice,O
2083,number,O
2083,with,O
2083,your,O
2083,payment.,O
2083,Total,O
2083,Charged,O
2083,:,O
2083,$216.84,B-Total
2083,Tender,O
2083,:,O
2083,Debit,B-PaymentMethod
2084,Store,O
2084,:,O
2084,Whitmore,B-Merchant
2084,&,I-Merchant
2084,Castellano,I-Merchant
2084,Grill,I-Merchant
2084,Purchase,O
2084,Date,O
2084,:,O
2084,04/16/2024,B-Date
2084,Item,O
2084,Sundry,O
2084,goods,O
2084,x,O
2084,1,O
2084,Total,O
2084,Paid,O
2084,:,O
2084,$50.26,B-Total
2084,1,O
2084,x,O
2084,Freight,O
2084,Handling,O
2084,7452,O
2084,Stonebridge,O
2084,Way,O
2084,",",O
2084,Springfield,O
2084,",",O
2084,IL,O
2084,90025,O
2084,Paid,O
2084,via,O
2084,:,O
2084,Mastercard,B-PaymentMethod
2085,Merchant,O
2085,:,O
2085,Falk,B-Merchant
2085,&,I-Merchant
2085,Blackburn,I-Merchant
2085,Salon,I-Merchant
2085,Please,O
2085,include,O
2085,the,O
2085,invoice,O
2085,number,O
2085,with,O
2085,your,O
2085,payment.,O
2085,info,O
2085,@,O
2085,falkblackburnsal.com,O
2085,Date,O
2085,:,O
2085,2024-02-06,B-Date
2085,Item,O
2085,Sundry,O
2085,goods,O
2085,x,O
2085,4,O
2085,Total,O
2085,Paid,O
2085,:,O
2085,$89.00,B-Total
2085,Payment,O
2085,Method,O
2085,:,O
2085,Amex,B-PaymentMethod
2085,www.falkblackburnsal.com,O
2085,Have,O
2085,a,O
2085,great,O
2085,day.,O
2086,Purchased,O
2086,At,O
2086,:,O
2086,Sunset,B-Merchant
2086,Roasters,I-Merchant
2086,Purchase,O
2086,Date,O
2086,:,O
2086,12/10/2026,B-Date
2086,All,O
2086,sales,O
2086,are,O
2086,final,O
2086,unless,O
2086,otherwise,O
2086,noted.,O
2086,Item,O
2086,Sundry,O
2086,goods,O
2086,x,O
2086,3,O
2086,Total,O
2086,Paid,O
2086,:,O
2086,$279.36,B-Total
2086,www.sunsetroasters.com,O
2086,Paid,O
2086,via,O
2086,:,O
2086,Visa,B-PaymentMethod
2087,Sold,O
2087,By,O
2087,:,O
2087,Redgrave,B-Merchant
2087,&,I-Merchant
2087,Brooks,I-Merchant
2087,Boutique,I-Merchant
2087,Date,O
2087,of,O
2087,Purchase,O
2087,:,O
2087,05/10/2025,B-Date
2087,2332,O
2087,Aspen,O
2087,Street,O
2087,",",O
2087,Brookfield,O
2087,",",O
2087,WI,O
2087,96238,O
2087,Total,O
2087,Paid,O
2087,:,O
2087,$93.90,B-Total
2087,3,O
2087,x,O
2087,Cleaning,O
2087,Service,O
2087,www.redgravebrooksbo.com,O
2087,Payment,O
2087,Type,O
2087,:,O
2087,PayPal,B-PaymentMethod
2087,info,O
2087,@,O
2087,redgravebrooksbo.net,O
2087,We,O
2087,appreciate,O
2087,your,O
2087,business.,O
2088,Sold,O
2088,By,O
2088,:,O
2088,Metro,B-Merchant
2088,Cinema,I-Merchant
2088,A,O
2088,late,O
2088,fee,O
2088,of,O
2088,1.5%,O
2088,per,O
2088,month,O
2088,applies,O
2088,to,O
2088,overdue,O
2088,balances.,O
2088,1105,O
2088,Sycamore,O
2088,Drive,O
2088,",",O
2088,Ashland,O
2088,",",O
2088,OH,O
2088,13086,O
2088,Date,O
2088,of,O
2088,Purchase,O
2088,:,O
2088,03/02/2024,B-Date
2088,Amount,O
2088,:,O
2088,$159.85,B-Total
2088,Tender,O
2088,:,O
2088,Cash,B-PaymentMethod
2088,Come,O
2088,back,O
2088,soon,O
2088,!,O
2088,info,O
2088,@,O
2088,metrocinema.com,O
2089,2632,O
2089,River,O
2089,Avenue,O
2089,",",O
2089,Highland,O
2089,Park,O
2089,",",O
2089,NJ,O
2089,91184,O
2089,Purchased,O
2089,At,O
2089,:,O
2089,Achterberg,B-Merchant
2089,&,I-Merchant
2089,Delacroix,I-Merchant
2089,Toy,I-Merchant
2089,Shop,I-Merchant
2089,Proud,O
2089,member,O
2089,of,O
2089,the,O
2089,Chamber,O
2089,of,O
2089,Commerce,O
2089,Date,O
2089,:,O
2089,09/16/2024,B-Date
2089,Item,O
2089,Sundry,O
2089,goods,O
2089,x,O
2089,3,O
2089,Amount,O
2089,Paid,O
2089,:,O
2089,$122.49,B-Total
2089,Tender,O
2089,:,O
2089,Visa,B-PaymentMethod
2089,+,O
2089,1,O
2089,(,O
2089,213,O
2089,),O
2089,651,O
2089,-,O
2089,7990,O
2089,A,O
2089,late,O
2089,fee,O
2089,of,O
2089,1.5%,O
2089,per,O
2089,month,O
2089,applies,O
2089,to,O
2089,overdue,O
2089,balances.,O
2089,Thank,O
2089,you,O
2089,for,O
2089,shopping,O
2089,with,O
2089,us.,O
2090,Purchased,O
2090,At,O
2090,:,O
2090,Windward,B-Merchant
2090,Hardware,I-Merchant
2090,+,O
2090,1,O
2090,(,O
2090,235,O
2090,),O
2090,950,O
2090,-,O
2090,4235,O
2090,Date,O
2090,:,O
2090,07/28/2023,B-Date
2090,www.windwardhardware.com,O
2090,Total,O
2090,Charged,O
2090,:,O
2090,$120.38,B-Total
2090,Payment,O
2090,Type,O
2090,:,O
2090,Visa,B-PaymentMethod
2090,See,O
2090,you,O
2090,next,O
2090,time,O
2090,!,O
2091,Purchased,O
2091,At,O
2091,:,O
2091,Thistledown,B-Merchant
2091,Antiques,I-Merchant
2091,Date,O
2091,of,O
2091,Purchase,O
2091,:,O
2091,2023-10-19,B-Date
2091,info,O
2091,@,O
2091,thistledownantiq.co,O
2091,Amount,O
2091,:,O
2091,$81.64,B-Total
2091,512,O
2091,Elm,O
2091,Avenue,O
2091,",",O
2091,Elmwood,O
2091,",",O
2091,TX,O
2091,81053,O
2091,Paid,O
2091,via,O
2091,:,O
2091,Visa,B-PaymentMethod
2091,Come,O
